Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC54,OUT027,5851.787494264409
FDP08,OUT018,3054.2009005107916
FDU44,OUT046,2548.591401334009
DRG39,OUT035,864.9962443428703
FDU32,OUT049,2015.9523650995584
FDY27,OUT049,2935.864944223151
NCP54,OUT013,2015.9523650995584
NCZ41,OUT049,2018.9643537490808
DRL49,OUT013,2174.978404830701
FDI05,OUT018,1250.8378088313266
FDY56,OUT045,3792.8330169799256
DRC13,OUT013,2015.9523650995584
NCV29,OUT017,2972.087474021193
FDR24,OUT049,1476.9850624436936
FDZ34,OUT018,3056.946648460946
FDP37,OUT035,2018.9643537490808
FDX08,OUT027,4767.962172064038
FDS57,OUT045,2043.4842226842793
NCG18,OUT049,1578.9676883255015
FDK25,OUT018,2744.6402333517904
FDH53,OUT049,1334.661110148397
DRI59,OUT018,3537.296766179726
FDA52,OUT046,2873.6600329526646
FDT20,OUT010,130.63615181153364
FDE36,OUT019,383.00746370516214
FDI24,OUT017,2858.0465991578485
FDB28,OUT018,3109.5778960742264
FDV11,OUT017,2871.8619601122955
FDP01,OUT046,2496.9931889838076
FDD34,OUT027,4233.174366269351
FDJ50,OUT027,1039.4129304728658
FDZ44,OUT013,1966.7906380498723
DRO59,OUT035,1157.2271127925276
DRB48,OUT045,677.0779280203657
FDR21,OUT018,2850.870313145302
NCE42,OUT010,575.1892002446327
FDO23,OUT046,1519.3523152513249
NCE30,OUT018,3470.55658897306
FDQ22,OUT035,671.7655014532758
FDY01,OUT045,1944.8471790026824
FDS08,OUT017,2873.6600329526646
FDG28,OUT018,3692.2824966201665
FDQ51,OUT018,730.6795797338283
FDB05,OUT017,3984.5957809940887
FDO56,OUT049,1950.4111697832745
FDE02,OUT018,1519.6050995059884
FDN45,OUT017,3742.0653799956954
FDS09,OUT013,774.2700925260698
NCA54,OUT018,3033.4518686083597
FDP09,OUT010,572.643475457909
FDC53,OUT045,1537.2691411382962
NCM55,OUT017,3061.3771865233375
FDL09,OUT018,2742.4105453334223
FDA11,OUT019,234.1314513771853
FDA50,OUT045,1532.876283033565
FDC23,OUT017,2957.4375414667925
FDE22,OUT049,2541.691172952923
FDD23,OUT046,3061.3771865233375
NCA29,OUT049,2855.2414478511837
FDK38,OUT046,2474.6187536547573
DRC13,OUT046,2015.9523650995584
NCP43,OUT049,2964.2035600548247
FDX28,OUT049,1542.2391397782123
FDF08,OUT049,1476.9850624436936
FDZ33,OUT046,2476.925728072811
FDD10,OUT049,2929.5230505922577
FDO58,OUT017,2548.591401334009
FDI50,OUT017,3827.6981348658846
FDO58,OUT045,2554.520575023681
FDX08,OUT013,3036.084333830382
NCK17,OUT010,130.63615181153364
FDF39,OUT035,4079.2193774290495
FDU45,OUT010,267.0015077470609
NCJ18,OUT018,1950.4111697832745
DRC27,OUT019,573.012205538663
DRC25,OUT035,1431.1850598868145
FDU59,OUT035,2544.253238179374
FDU28,OUT035,3056.833365732814
NCP30,OUT046,677.980881379903
FDB39,OUT018,909.27436656051
FDE41,OUT013,1506.7580803369744
DRH11,OUT010,130.63615181153364
FDA58,OUT045,3865.872432757783
FDU50,OUT046,1944.8471790026824
FDM34,OUT013,2023.6666124586086
FDM44,OUT027,2864.4283099869026
FDR39,OUT045,3056.833365732814
FDM25,OUT045,2858.0465991578485
FDQ49,OUT049,2505.4109947509187
DRH25,OUT018,814.3733175797711
FDM09,OUT027,4289.65265699371
FDL44,OUT019,380.27221040574244
NCR42,OUT018,658.5394130784605
DRL59,OUT046,892.7376018826504
FDX43,OUT013,2712.652514816064
DRK47,OUT010,570.1985826714509
FDU48,OUT018,2023.6666124586086
FDY12,OUT045,745.0206184834071
NCN43,OUT018,2015.9523650995584
NCM55,OUT018,3058.7447213013156
FDQ21,OUT027,2990.492808271103
FDX13,OUT035,4000.7743043000764
NCK30,OUT027,5851.787494264409
FDG20,OUT049,2860.2190946504616
DRG27,OUT017,664.7547930050877
FDY14,OUT018,3849.0427261388554
FDP59,OUT035,1578.9676883255015
FDU60,OUT017,2745.0430105554447
NCC18,OUT019,420.9860038790971
DRJ39,OUT017,3719.4402053866274
FDS07,OUT049,1930.0961344740429
FDM08,OUT027,5851.787494264409
FDP51,OUT045,2015.9523650995584
FDU16,OUT035,1397.5501504898732
FDH12,OUT013,1583.8382731192482
DRE48,OUT010,507.4312091507483
NCL42,OUT027,5851.787494264409
FDR21,OUT045,2869.116212162141
NCW29,OUT035,2023.6666124586086
FDO11,OUT013,3997.107563779118
NCM31,OUT049,2043.4842226842793
FDV35,OUT019,369.825616454056
FDF58,OUT017,1002.8708451112633
NCE43,OUT049,2751.7593268385813
FDA02,OUT035,2437.4259378378083
DRL37,OUT010,130.63615181153364
FDR24,OUT018,1505.363786056646
FDW59,OUT049,1397.8393669868321
FDS22,OUT049,692.3802004200375
FDW24,OUT017,731.7945301085919
FDU24,OUT035,1532.876283033565
FDA21,OUT027,5139.494756097966
FDH58,OUT027,2946.0961425148785
FDW36,OUT018,1578.9676883255015
FDI45,OUT027,4399.367571991065
FDU01,OUT018,3054.2009005107916
FDF35,OUT027,2909.894552688332
FDU43,OUT019,575.1892002446327
FDE24,OUT019,357.04714376748177
FDK50,OUT049,2548.591401334009
FDG31,OUT045,1103.929833799556
FDC60,OUT045,1479.1885106648933
FDL36,OUT013,1529.8494630976334
FDP21,OUT013,3061.3771865233375
FDW16,OUT045,1479.1885106648933
FDX02,OUT017,3782.6987523002263
FDQ58,OUT027,4104.2102548933935
FDT51,OUT046,1671.519128096202
FDD59,OUT049,1317.1000801395055
NCM42,OUT018,1600.4126278814927
FDA57,OUT018,664.7547930050877
FDZ48,OUT035,1691.3160508438198
FDE46,OUT045,2485.5112489107755
NCZ30,OUT019,279.4962390493183
FDB56,OUT017,3059.5791136829685
FDA25,OUT027,2864.4283099869026
FDD20,OUT013,2015.9523650995584
FDL25,OUT013,1531.041047903257
NCO18,OUT049,2875.8325284452776
FDJ45,OUT017,658.5394130784605
FDR12,OUT035,2770.4371056024834
NCF19,OUT010,130.63615181153364
FDK25,OUT046,2669.1479130303396
NCR17,OUT046,1932.6508974220176
FDC52,OUT046,2479.5528633552185
NCA54,OUT017,3036.084333830382
FDR45,OUT010,570.6252256161268
NCM19,OUT049,1930.0961344740429
FDF39,OUT027,5851.787494264409
FDX23,OUT049,1534.9077262576961
FDD58,OUT027,2864.4283099869026
FDX28,OUT013,1569.3624169137133
NCD31,OUT013,2548.591401334009
FDU57,OUT018,2476.925728072811
FDI27,OUT046,738.8844932103867
NCM42,OUT046,1585.7289923205908
FDD32,OUT027,2140.0357794249153
FDI34,OUT013,3794.1564829062113
NCM29,OUT049,2023.6666124586086
FDG46,OUT018,1848.7407953554439
DRC01,OUT010,130.63615181153364
FDB15,OUT027,5851.787494264409
NCA17,OUT027,4047.958755552916
FDF10,OUT046,2474.6187536547573
FDR26,OUT027,4735.075979522231
FDI02,OUT049,1691.3160508438198
NCM54,OUT010,278.6900034801997
FDF14,OUT013,2479.5528633552185
FDJ33,OUT010,274.1869444253366
FDM20,OUT035,3912.383409439887
FDC03,OUT027,5738.619542633666
NCX05,OUT046,1950.4111697832745
NCM41,OUT027,2792.2604445608968
NCU29,OUT010,368.4168409536048
FDQ59,OUT017,1374.25244108245
FDH46,OUT010,236.6684597815182
FDH09,OUT013,781.652638068745
NCD06,OUT045,741.3519307722364
FDC15,OUT035,2501.283061073359
DRD37,OUT027,985.7086477235603
FDT28,OUT027,4047.958755552916
FDR28,OUT027,4246.120162692842
FDT38,OUT017,1421.1397209639135
FDV34,OUT027,1501.8785882689624
FDY52,OUT035,1085.631481975334
FDB34,OUT013,1501.5428218924883
DRL23,OUT018,1578.9676883255015
DRB24,OUT046,2496.9931889838076
FDJ50,OUT046,965.3931273581237
FDQ49,OUT035,2496.9931889838076
FDP20,OUT035,2015.9523650995584
FDV19,OUT027,4221.757476506539
NCR54,OUT045,3061.3771865233375
FDO09,OUT010,573.9007259527505
FDS57,OUT018,2092.7149999881144
FDN10,OUT049,1950.4111697832745
FDV23,OUT049,2018.9643537490808
FDY28,OUT049,3694.0899040932986
DRG51,OUT013,2548.591401334009
FDD45,OUT019,235.68807557447815
NCL18,OUT027,5723.356245137891
NCM29,OUT013,2023.6666124586086
FDF17,OUT027,5756.636122975595
FDE22,OUT017,2547.088158286202
FDQ22,OUT017,658.5394130784605
FDS01,OUT013,2985.071447890961
FDW35,OUT027,944.7532403179964
FDJ33,OUT046,2015.9523650995584
NCF54,OUT035,2848.9740642192914
FDE09,OUT013,1636.1096493990592
NCE06,OUT045,2547.088158286202
DRH49,OUT049,1330.8767595363513
FDY43,OUT045,2768.639032762114
NCT05,OUT017,4024.227885516117
FDZ34,OUT045,3059.5791136829685
FDL38,OUT017,1443.3478598489837
FDZ31,OUT017,3059.5791136829685
FDR14,OUT035,926.8537923906148
NCN54,OUT049,1318.7722816239368
NCC42,OUT027,3004.8466141742265
FDK08,OUT017,1542.2391397782123
FDP59,OUT013,1581.5808172819059
FDV22,OUT035,2529.331670260413
FDD33,OUT035,3818.5717227212276
DRE60,OUT027,5851.787494264409
FDK52,OUT046,3791.407900821081
FDA02,OUT017,2474.6187536547573
FDM56,OUT049,1600.4126278814927
FDE57,OUT035,2043.4842226842793
FDM32,OUT045,1473.3075418794813
NCQ30,OUT027,2959.092976955994
FDQ27,OUT027,2864.4283099869026
FDT60,OUT027,2990.492808271103
FDU43,OUT049,3902.7328337225495
NCO55,OUT035,1581.225144162844
FDG02,OUT045,3061.3771865233375
FDJ28,OUT013,3061.3771865233375
FDP40,OUT045,1688.3191336048249
FDJ38,OUT045,3061.3771865233375
NCC54,OUT017,3887.53023078164
NCZ41,OUT046,2018.9643537490808
FDK38,OUT019,367.2439078613693
FDU52,OUT013,2498.4018136991926
FDC40,OUT046,1238.1841797236905
NCR30,OUT017,1087.4139139735046
NCN18,OUT017,1688.3191336048249
FDB50,OUT035,1317.4912957283204
FDG04,OUT013,3061.3771865233375
FDR26,OUT035,2869.116212162141
NCT17,OUT018,3058.7447213013156
FDX35,OUT027,5851.787494264409
FDS12,OUT046,2018.9643537490808
NCZ29,OUT027,2990.492808271103
FDB38,OUT010,381.44514349797794
FDP12,OUT013,703.1966080308775
FDP22,OUT046,787.0347215932109
FDS26,OUT018,3838.180732049098
FDR52,OUT046,3061.3771865233375
DRJ13,OUT046,2547.088158286202
FDU48,OUT027,2994.390892536261
FDE29,OUT035,1034.504108241826
NCT29,OUT049,2015.9523650995584
DRK37,OUT018,3056.946648460946
FDK55,OUT046,1460.8139187316522
FDR07,OUT046,1534.9077262576961
FDO21,OUT027,5851.787494264409
FDK46,OUT049,4076.1988830064297
FDB12,OUT045,1578.9676883255015
FDT31,OUT027,5139.494756097966
FDJ33,OUT045,2015.9523650995584
FDC26,OUT027,2909.894552688332
NCQ02,OUT045,3059.5791136829685
FDP08,OUT010,512.4268641879075
FDB11,OUT027,5851.787494264409
FDV55,OUT013,2474.6187536547573
FDW20,OUT049,2015.9523650995584
NCJ18,OUT019,277.70424908172885
FDC41,OUT018,1135.8469662181387
FDE14,OUT027,2864.4283099869026
FDG35,OUT013,2851.704705526955
FDF45,OUT035,929.6222162315452
FDS19,OUT027,2032.937461329085
FDS58,OUT019,380.7535341932704
FDA26,OUT017,3746.600130458048
FDM32,OUT049,1454.6212688191245
FDL45,OUT046,2018.9643537490808
FDZ55,OUT049,2544.253238179374
FDY37,OUT049,2043.4842226842793
FDO46,OUT046,3059.5791136829685
FDQ60,OUT046,2007.7712967568668
FDA19,OUT018,2023.6666124586086
FDL15,OUT046,2496.9931889838076
FDM10,OUT018,3475.5014423942466
NCL05,OUT017,665.5393691501705
DRK49,OUT010,130.63615181153364
NCE18,OUT027,5851.787494264409
FDG40,OUT049,671.7655014532758
DRI59,OUT045,3755.0971745007264
FDK28,OUT035,4036.2404256021046
NCD06,OUT019,130.63615181153364
FDO11,OUT019,572.4600610067084
FDK27,OUT046,1997.2131746808786
FDT43,OUT027,1005.6593440801458
FDD38,OUT018,1574.1010647898981
FDA16,OUT049,3746.957158290968
FDL14,OUT027,4104.2102548933935
NCM17,OUT049,682.1580422995784
FDD20,OUT045,2015.9523650995584
FDA40,OUT045,1461.3451981861317
FDL43,OUT045,1316.4177347053337
FDV15,OUT045,1578.9676883255015
FDE52,OUT046,1480.0883138873667
NCL17,OUT010,354.512802533664
NCJ31,OUT045,3887.7326120739563
FDR60,OUT045,1314.7455332209026
NCA18,OUT035,1947.9405284193208
FDS21,OUT027,1407.0707593980792
FDW09,OUT035,1315.8190942438896
FDL26,OUT035,2496.9931889838076
FDS47,OUT018,1488.460243783812
FDC39,OUT046,3458.124248291988
FDT51,OUT035,1671.519128096202
FDK40,OUT035,4084.17665397369
NCG19,OUT045,3856.3061146871682
FDZ07,OUT046,1113.7664526343185
FDF08,OUT027,2669.3930059089885
FDO04,OUT013,992.6178500959932
FDK41,OUT018,1394.4328666626698
FDP15,OUT049,4024.7681540861186
NCD43,OUT018,1578.9676883255015
NCP18,OUT013,2476.925728072811
FDZ51,OUT046,1519.3523152513249
DRH13,OUT035,1593.2884663300474
FDF38,OUT045,677.980881379903
NCI43,OUT045,745.0206184834071
FDM38,OUT027,1210.6135302225425
FDS03,OUT013,1212.5057444235786
DRJ47,OUT017,2846.318009014532
FDT50,OUT010,233.36446088154923
FDV02,OUT046,2853.0689523585706
NCG18,OUT017,1578.9676883255015
FDW52,OUT046,2556.408340609445
FDS40,OUT035,671.7655014532758
FDN31,OUT017,3061.3771865233375
FDA37,OUT045,2015.9523650995584
FDA15,OUT046,4003.22570869558
FDL39,OUT046,3036.084333830382
FDJ53,OUT045,2015.9523650995584
FDX22,OUT013,3695.087326175502
NCZ42,OUT045,3905.685188400735
FDD56,OUT027,4460.334195931561
FDD40,OUT017,3056.833365732814
FDS50,OUT013,3744.027200553761
NCN14,OUT013,3056.833365732814
FDT15,OUT013,3061.3771865233375
NCS18,OUT027,2880.02566729477
NCO26,OUT010,270.61394983737546
FDF58,OUT018,1015.3576070477196
NCB19,OUT013,1508.4302818214055
FDH26,OUT017,2043.4842226842793
DRB24,OUT027,4091.406233980983
FDA49,OUT018,1437.5805998506687
FDB32,OUT045,1532.876283033565
FDI36,OUT017,3063.4163263191895
NCA17,OUT010,365.91488508318537
FDH22,OUT013,2015.9523650995584
NCM26,OUT018,2496.9931889838076
FDT15,OUT027,5139.494756097966
FDB16,OUT018,1449.7114072596703
NCP54,OUT027,2990.492808271103
FDJ36,OUT013,1581.5808172819059
FDO28,OUT045,2007.7712967568668
FDU09,OUT013,992.6178500959932
FDF29,OUT017,2021.5219078461973
FDY08,OUT013,2038.1234757303557
DRJ59,OUT018,658.5394130784605
FDT23,OUT027,2042.5565239521204
FDU15,OUT018,658.5394130784605
FDT47,OUT013,1537.5208552141005
FDI53,OUT019,385.2176644505251
FDR59,OUT018,3849.187751530169
FDD53,OUT035,677.980881379903
FDY51,OUT017,3728.637575113289
FDT04,OUT049,674.4079647586927
FDU51,OUT049,2871.288707654754
FDG14,OUT035,2479.5528633552185
NCU06,OUT045,3812.020261673432
DRG25,OUT046,3061.3771865233375
DRH49,OUT035,1397.5501504898732
FDN15,OUT035,2032.1976378315935
FDL43,OUT018,1181.0626156449428
NCT18,OUT049,3061.0610366835085
NCB31,OUT013,4052.3876008404063
FDK57,OUT035,1983.583362563765
FDY04,OUT019,382.1217641337862
NCP54,OUT046,2015.9523650995584
FDF41,OUT013,3888.0030372467486
FDM01,OUT045,1578.9676883255015
FDW03,OUT045,1578.9676883255015
FDF28,OUT045,2015.9523650995584
FDY37,OUT017,2046.3554271429018
FDQ03,OUT017,3871.9247919941517
FDP51,OUT027,2955.684759584788
FDJ40,OUT017,1671.519128096202
FDC32,OUT049,1519.3523152513249
DRI49,OUT027,2182.3613907171834
NCW54,OUT017,899.358749613359
FDF09,OUT017,658.5394130784605
FDP45,OUT018,3773.152895397588
DRJ23,OUT018,3052.402827670422
FDS59,OUT017,1671.519128096202
FDY08,OUT046,2032.1976378315935
FDX16,OUT049,2474.6187536547573
FDY16,OUT018,3052.402827670422
FDK32,OUT035,2492.559851399069
FDQ22,OUT013,708.5090345979672
NCC31,OUT018,2505.4109947509187
FDG58,OUT049,2496.9931889838076
DRF48,OUT013,3059.5791136829685
DRH36,OUT049,1129.4121237895563
NCR30,OUT035,1153.6988826118677
FDB03,OUT019,574.7625572999568
FDZ28,OUT027,2990.492808271103
FDR35,OUT017,3075.050853436486
DRD15,OUT027,5851.787494264409
FDJ33,OUT019,278.49374286809973
FDA56,OUT010,274.1869444253366
FDP56,OUT046,743.9056681086436
NCT30,OUT046,743.9056681086436
FDK15,OUT017,1564.2169720041593
FDH44,OUT018,2474.6187536547573
FDV01,OUT013,2496.9931889838076
DRG03,OUT017,2485.5112489107755
FDG50,OUT027,2673.7442269223043
FDR16,OUT010,572.0334180620325
FDZ60,OUT046,1583.5263143171496
DRG03,OUT045,2496.9931889838076
FDS56,OUT018,3851.9509348160473
FDU33,OUT045,734.7291310032878
DRD27,OUT035,1539.807701614594
FDW22,OUT046,3750.9356621190072
DRA24,OUT045,2548.591401334009
FDF38,OUT049,676.1131266841273
FDX48,OUT013,2496.9931889838076
FDS58,OUT018,2541.620772957352
FDC32,OUT046,1519.3523152513249
NCQ29,OUT045,4056.3116524981056
DRK39,OUT018,1392.7606651782387
NCS38,OUT017,1932.6508974220176
DRO47,OUT013,1691.3160508438198
DRG27,OUT027,944.7532403179964
FDC57,OUT027,5684.1838636614375
FDS55,OUT046,2474.6187536547573
NCJ06,OUT018,2007.7712967568668
FDO01,OUT019,281.73044829468284
NCM55,OUT045,3061.3771865233375
FDC52,OUT049,2481.214065712028
FDQ15,OUT045,1318.648397284643
NCT30,OUT027,1004.5443937053823
NCR42,OUT027,937.7532842462866
FDD28,OUT035,929.6222162315452
FDQ34,OUT049,1578.9676883255015
FDZ12,OUT027,3025.769303208009
DRE13,OUT019,199.19890401086653
NCN07,OUT019,283.44537839533115
FDM28,OUT035,3036.084333830382
FDI10,OUT017,2850.8618298050555
FDQ25,OUT013,2787.992232885057
FDA38,OUT010,570.6252256161268
DRI13,OUT049,3714.5332586357003
FDY20,OUT027,2681.95699536486
NCZ53,OUT035,3061.3771865233375
NCM31,OUT013,2437.4259378378083
DRB01,OUT017,3059.5791136829685
DRF37,OUT046,4062.997770266595
NCF42,OUT049,2875.8325284452776
FDF16,OUT018,2476.925728072811
FDB41,OUT013,774.2700925260698
FDR34,OUT013,3796.462948705926
FDR15,OUT018,2501.283061073359
NCV42,OUT019,269.6289169525368
FDW51,OUT035,3691.3969884923304
FDU36,OUT017,1534.9077262576961
FDX60,OUT049,1338.6455270927283
FDY03,OUT035,1920.9089169940612
FDW55,OUT045,3933.444102928654
FDT01,OUT010,573.7095085884265
FDG58,OUT013,2496.9931889838076
FDK21,OUT017,4005.3506000653815
NCS41,OUT019,467.6825648089608
FDS10,OUT045,3041.617355485104
NCT53,OUT046,2556.408340609445
FDJ28,OUT018,3056.946648460946
FDX44,OUT045,1451.1426132092806
FDT20,OUT018,661.1818763838774
FDO44,OUT017,1636.1096493990592
NCX17,OUT049,3854.588606016916
FDY01,OUT017,1950.4111697832745
FDJ12,OUT027,5851.787494264409
DRK35,OUT018,658.5394130784605
FDD47,OUT019,390.0809743240472
NCM53,OUT035,1578.9676883255015
FDO45,OUT013,1513.4369061523896
NCM42,OUT010,253.82928923858108
FDE04,OUT046,2980.527627100437
NCI30,OUT027,5851.787494264409
FDZ19,OUT013,2858.0465991578485
FDW57,OUT013,2871.8619601122955
FDA25,OUT013,1581.5808172819059
FDT22,OUT046,999.294964905099
FDP51,OUT013,1977.631277858001
FDD48,OUT027,2946.0961425148785
FDY39,OUT035,3061.3771865233375
FDO48,OUT010,575.1892002446327
FDD23,OUT027,5139.494756097966
DRN35,OUT027,937.7532842462866
FDT01,OUT035,3691.3267208074208
FDC20,OUT010,130.63615181153364
DRJ35,OUT035,1063.4878913267012
FDB32,OUT046,1521.2337032813145
FDL24,OUT046,2853.0689523585706
NCV42,OUT035,1779.6112331295592
FDZ46,OUT046,1600.4126278814927
FDC15,OUT013,2501.283061073359
FDD08,OUT019,130.63615181153364
FDY50,OUT049,1473.3075418794813
FDD36,OUT013,1980.5708675187766
FDG57,OUT027,1004.5443937053823
FDL21,OUT018,664.7547930050877
FDN16,OUT027,2864.4283099869026
FDJ09,OUT027,1002.3370338413922
FDS01,OUT010,431.3235248521602
FDV33,OUT017,4076.864090277082
DRE12,OUT017,1932.6508974220176
FDR07,OUT013,1537.5208552141005
FDP48,OUT010,471.5378616009696
NCB55,OUT035,929.6222162315452
FDQ08,OUT013,1094.2643968730747
FDR34,OUT035,3826.2723050138857
FDO33,OUT046,1696.1715159448827
FDP13,OUT045,674.4079647586927
FDX12,OUT049,3906.1483124951733
NCT06,OUT049,2640.731334729504
FDR16,OUT019,572.4600610067084
FDE36,OUT046,2556.408340609445
FDZ36,OUT049,3063.5496820159506
FDV13,OUT045,1458.969009736447
NCZ17,OUT035,671.7655014532758
FDU56,OUT045,3059.5791136829685
FDM09,OUT035,2841.463965471371
FDV02,OUT017,2853.0689523585706
FDS34,OUT018,1848.7407953554439
FDA11,OUT049,1532.876283033565
FDP09,OUT017,3698.7552923252683
FDB29,OUT027,2928.5417429461577
FDT19,OUT017,2853.0689523585706
DRH15,OUT017,678.2967973637368
FDY38,OUT046,3809.5464863026614
FDF14,OUT027,4055.73368331325
FDN48,OUT010,230.37878095049652
FDQ12,OUT013,3816.576231313584
NCJ43,OUT045,2851.270879518201
FDE17,OUT019,366.42947683711617
FDB05,OUT035,3982.459043636329
FDH10,OUT045,3056.833365732814
NCR06,OUT017,664.7547930050877
FDU32,OUT018,2015.9523650995584
FDD56,OUT049,2855.2414478511837
FDO36,OUT018,3028.9080478178366
FDH16,OUT010,225.87879198218658
FDX10,OUT018,658.5394130784605
FDZ37,OUT017,1453.9573554727936
FDU31,OUT010,572.4600610067084
DRC49,OUT049,2043.4842226842793
FDL15,OUT045,2485.5112489107755
FDN32,OUT019,491.5279301557203
DRH59,OUT027,1449.115881798764
NCU29,OUT049,2474.6187536547573
FDR37,OUT019,473.05098696723013
FDS14,OUT018,2519.115939649194
FDU02,OUT027,5851.787494264409
FDJ08,OUT035,3061.3771865233375
NCZ06,OUT045,3997.722763920047
FDO31,OUT049,1344.6498174292356
FDH31,OUT018,1569.2512955486413
FDS58,OUT017,2544.253238179374
NCA53,OUT027,1004.5443937053823
FDF50,OUT046,3063.4163263191895
NCW42,OUT049,3750.9356621190072
NCQ17,OUT045,2505.4109947509187
FDK51,OUT018,3861.0884569800405
NCW41,OUT010,377.0740034131585
NCR29,OUT017,899.358749613359
FDB08,OUT019,379.9109154013227
FDA40,OUT027,2472.979852191218
FDL14,OUT018,2529.0638913429716
FDB47,OUT046,3627.5539133652883
FDO03,OUT035,3802.331684688805
DRK13,OUT019,515.0118401405629
FDX13,OUT010,570.6252256161268
FDF52,OUT046,3061.3771865233375
FDT11,OUT013,3061.3771865233375
FDB08,OUT013,2544.253238179374
FDQ28,OUT018,2501.283061073359
FDD29,OUT045,4006.7175012253247
NCQ29,OUT027,5851.787494264409
NCO02,OUT013,1210.8335429391475
FDR56,OUT010,514.1752397996969
NCM54,OUT049,2015.9523650995584
FDP51,OUT035,1950.4111697832745
FDT38,OUT013,1498.0809660370678
FDZ20,OUT018,3784.2726265094716
FDJ53,OUT013,2015.9523650995584
FDX13,OUT049,3997.99927502624
FDP58,OUT035,3734.6212165973
NCK31,OUT019,130.63615181153364
FDA35,OUT018,2015.9523650995584
FDV37,OUT018,3079.8615792846435
NCO07,OUT027,5851.787494264409
FDA20,OUT045,3061.3771865233375
FDZ59,OUT035,2714.4505876564335
NCY17,OUT017,680.0581099738172
FDQ28,OUT035,2496.9931889838076
FDV35,OUT017,2496.9931889838076
FDQ36,OUT013,703.1966080308775
FDD34,OUT018,2545.9589361119865
FDK51,OUT045,4076.9214461780853
FDV31,OUT035,2858.0465991578485
FDR04,OUT035,1534.9077262576961
FDR14,OUT049,929.2844226408226
DRC36,OUT010,424.7518536991953
FDE39,OUT019,279.4962390493183
FDP57,OUT049,1578.9676883255015
FDE57,OUT046,2043.4842226842793
NCN18,OUT046,1686.0121531326856
NCQ05,OUT018,2476.925728072811
FDW47,OUT035,2007.7712967568668
FDV46,OUT035,2032.1976378315935
NCP29,OUT045,1100.2343750906618
FDE09,OUT018,1666.759743498176
NCU06,OUT027,5851.787494264409
FDT19,OUT010,422.6758288472161
DRF15,OUT017,2481.214065712028
DRI51,OUT013,2770.4371056024834
NCX54,OUT013,1581.5808172819059
DRE01,OUT013,3885.5785890392185
NCB07,OUT045,3056.833365732814
FDU50,OUT035,1932.6508974220176
FDG40,OUT035,671.7655014532758
FDW10,OUT018,2849.072240304933
FDX51,OUT013,3061.3771865233375
NCP17,OUT045,1103.929833799556
FDP21,OUT035,3061.3771865233375
FDL04,OUT045,1578.9676883255015
FDV23,OUT013,2015.9523650995584
FDF24,OUT046,1364.5702226701642
FDH56,OUT027,2928.5417429461577
FDB51,OUT049,1048.181615771039
FDI58,OUT027,2851.317962474215
FDR20,OUT013,772.8976733843715
FDC51,OUT018,2015.9523650995584
FDB16,OUT027,2472.979852191218
FDE40,OUT049,1037.926507890691
NCM17,OUT035,682.1580422995784
FDU56,OUT035,3061.3771865233375
FDS32,OUT019,286.68626197618437
FDX02,OUT049,3780.5620149424667
FDT39,OUT027,4086.4695510732445
FDE35,OUT017,900.9206649307214
NCI42,OUT019,567.8492503608308
DRL23,OUT046,1578.9676883255015
FDA10,OUT046,2015.9523650995584
FDA11,OUT013,1537.807410154609
NCM06,OUT046,2496.9931889838076
NCT05,OUT035,4045.496381600542
NCQ02,OUT010,489.66671738844605
NCY06,OUT049,2023.6666124586086
FDY56,OUT035,3776.028803033627
FDL02,OUT035,1578.9676883255015
NCI06,OUT035,2899.636017669437
FDQ14,OUT045,2476.925728072811
FDQ12,OUT017,3802.524287746493
FDP36,OUT046,743.9056681086436
FDK21,OUT027,5851.787494264409
FDO40,OUT045,2474.6187536547573
NCK54,OUT019,275.4923994832224
FDY09,OUT018,2871.0275677306427
NCW30,OUT049,4077.4905362052004
NCC55,OUT027,937.7532842462866
FDE58,OUT018,1950.4111697832745
FDR39,OUT013,3056.833365732814
FDU28,OUT049,3059.005861225427
FDH08,OUT017,3810.502058713753
FDG35,OUT045,2851.704705526955
FDG22,OUT049,671.7655014532758
FDC34,OUT035,2519.115939649194
FDP15,OUT018,3804.4431403783483
FDK34,OUT010,572.4925335068448
FDU45,OUT035,1950.4111697832745
FDQ04,OUT027,943.9686641729132
FDX22,OUT018,3477.009022083635
FDB45,OUT017,1578.9676883255015
NCH43,OUT027,5851.787494264409
DRE60,OUT046,3765.021783552556
FDD17,OUT027,5851.787494264409
NCM54,OUT017,2018.9643537490808
NCH55,OUT013,2018.9643537490808
NCT06,OUT017,2556.408340609445
FDA48,OUT027,5851.787494264409
FDY58,OUT027,5851.787494264409
FDO25,OUT045,3693.591081751093
FDN50,OUT045,1532.876283033565
FDH35,OUT035,2554.520575023681
FDK09,OUT045,3784.5894578369735
FDO16,OUT013,1472.5369569447564
FDW11,OUT045,1103.929833799556
FDU47,OUT027,3004.8466141742265
NCQ42,OUT010,279.5387866295432
FDK55,OUT027,2673.7442269223043
FDN08,OUT049,1950.4111697832745
FDT57,OUT045,3883.1550636442203
FDJ12,OUT018,3432.099444973856
DRL59,OUT017,769.8268536680777
NCN53,OUT046,671.7655014532758
FDO51,OUT010,130.63615181153364
FDK56,OUT017,3059.5791136829685
FDY12,OUT035,829.768323656105
FDU15,OUT035,671.7655014532758
FDQ19,OUT046,3913.4035202907776
DRF15,OUT045,2496.9931889838076
